id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,base name,dosage form
source_2-39692,dolonex 10 mg capsule,source_2,True,69.77,57.21,pfizer,Unknown,strip,piroxicam 10.0 mg,dolonex,capsule
source_6-75911,dolonex 20 mg ampoule of 1 ml injection,source_6,True,31.85,26.44,pfizer,1 ml,ampoule,piroxicam 20.0 mg,dolonex,injection
source_2-39693,dolonex 20 mg capsule,source_2,True,196.22,160.9,pfizer,Unknown,strip,piroxicam 20.0 mg,dolonex,capsule
source_6-75912,dolonex 20 mg strip of 10 capsules,source_6,True,189.47,166.73,pfizer,10 capsules,strip,piroxicam 20.0 mg,dolonex,capsule
source_1-65210,dolonex 40 mg im injection 5 x 2 ml,source_1,True,320.0,281.6,pfizer,10 ml,vial,piroxicam 40.0 mg,dolonex,injection
source_2-39694,dolonex 40 mg injection,source_2,True,165.0,135.3,pfizer,Unknown,vial,piroxicam 40.0 mg,dolonex,injection
source_6-75913,dolonex 5 mg gel 15 gm,source_6,False,79.75,70.18,pfizer,15.0 g,tube,piroxicam 5.0 mg,dolonex,gel
source_6-75914,dolonex dt 10 mg strip of 15 tablets,source_6,True,178.4,156.99,pfizer,15 tablets,strip,piroxicam 10.0 mg,dolonex,tablet
source_3-2159,dolonex dt 20 mg tab 1 x15,source_3,True,237.0,201.45,pfizer,15 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_6-75915,dolonex dt 20 mg tablet,source_6,True,215.82,189.92,pfizer,10 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_2-39695,dolonex dt 20 mg tablet,source_2,True,237.0,194.34,pfizer,Unknown,strip,piroxicam 20.0 mg,dolonex,tablet
source_1-65211,dolonex dt 20 mg tablet 10's,source_1,True,215.5,189.6,pfizer,10 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_1-65212,dolonex dt 20 mg tablet 15's,source_1,True,237.0,208.6,pfizer,15 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_6-75916,dolonex dt 20 strip of 15 tablets,source_6,True,237.0,208.56,pfizer,15 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_6-75917,dolonex e 120 mg strip of 15 tablets,source_6,True,306.87,270.05,pfizer,15 tablets,strip,etoricoxib 120.0 mg,dolonex,tablet
source_7-90510,dolonex e 120 mg tablet,source_7,True,306.87,276.18,pfizer,15 tablets,strip,etoricoxib 120.0 mg,dolonex,tablet
source_1-65213,dolonex e 120 mg tablet 15's,source_1,True,306.5,269.72,pfizer,15 tablets,strip,etoricoxib 120.0 mg,dolonex,tablet
source_6-75918,dolonex e 60 mg strip of 15 tablets,source_6,True,211.18,179.5,pfizer,15 tablets,strip,etoricoxib 60.0 mg,dolonex,tablet
source_7-90511,dolonex e 60 mg tablet,source_7,True,211.18,202.0,pfizer,15 tablets,strip,etoricoxib 60.0 mg,dolonex,tablet
source_1-65214,dolonex e 60 mg tablet 15's,source_1,True,211.0,185.68,pfizer,15 tablets,strip,etoricoxib 60.0 mg,dolonex,tablet
source_6-75919,dolonex e 90 mg strip of 15 tablets,source_6,True,237.58,209.07,pfizer,15 tablets,strip,etoricoxib 90.0 mg,dolonex,tablet
source_7-90512,dolonex e 90 mg tablet,source_7,True,145.61,237.58,pfizer,15 tablets,strip,etoricoxib 90.0 mg,dolonex,tablet
source_1-65215,dolonex e 90 tablet 15's,source_1,True,237.5,209.0,pfizer,15 tablets,strip,etoricoxib 90.0 mg,dolonex,tablet
source_7-90513,dolonex gel,source_7,False,145.61,79.75,pfizer,15.0 g,tube,piroxicam 0.5 % w/w,dolonex,gel
source_3-2160,dolonex gel 15 gm,source_3,True,70.32,59.77,pfizer,15.0 g,tube,piroxicam 5.0 mg,dolonex,gel
source_1-65216,dolonex gel 15 gm,source_1,False,79.5,69.96,pfizer,15.0 g,tube,piroxicam 5.0 mg,dolonex,gel
source_1-65217,dolonex im 20 mg injection 1 ml,source_1,True,35.0,30.8,pfizer,1 ml,ampoule,piroxicam 20.0 mg,dolonex,injection
source_6-75920,dolonex im ampoule of 2 ml solution for injection,source_6,True,58.42,51.41,pfizer,2 ml,ampoule,piroxicam 40.0 mg,dolonex,injection
source_6-75921,dolonex im ampoule of 2 ml solution for injection pack of 5,source_6,True,86.43,76.06,pfizer,2 ml,ampoule,piroxicam 40.0 mg,dolonex,injection
source_2-39697,dolonex im injection,source_2,True,31.85,26.12,pfizer,Unknown,vial,piroxicam 20.0 mg,dolonex,injection
source_2-39698,dolonex injection 2 ml,source_2,True,53.12,43.56,pfizer,Unknown,vial,piroxicam 20.0 mg/ml,dolonex,injection
source_2-39699,dolonex rapid 20 mg tablet,source_2,True,123.78,101.5,pfizer,Unknown,strip,piroxicam 20.0 mg,dolonex,tablet
source_6-75922,dolonex rapid 20 mg tablets,source_6,True,136.15,136.15,pfizer,10 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_1-65218,dolonex rapid 20 tablet 10's,source_1,True,136.15,119.81,pfizer,10 tablets,strip,piroxicam 20.0 mg,dolonex,tablet
source_7-90517,doloni 75 mg injection,source_7,True,10.0,9.7,gerrysun,1 ml,vial,diclofenac 75.0 mg,doloni,injection
source_6-75923,doloni ampoule of 3 ml injection,source_6,True,4.0,4.0,nimoli,3 ml,ampoule,diclofenac sodium 75.0 mg,doloni,injection
source_2-39700,dolonice 25 mg injection,source_2,True,7.9,6.48,mhs,Unknown,vial,diclofenac 25.0 mg/ml,dolonice,injection
source_2-39701,dolonide 100 mg tablet,source_2,True,30.0,24.6,sanbury,Unknown,strip,nimesulide 100.0 mg,dolonide,tablet
source_7-90519,dolonik 20 mg tablet dt,source_7,True,46.0,44.6,saffron medicare,10 tablets,strip,piroxicam 20.0 mg,dolonik,tablet
source_1-65219,dolonik 40 mg injection,source_1,True,31.0,27.28,saffron medicare,2 ml,vial,piroxicam 40.0 mg,dolonik,injection
source_6-75924,dolonil 50 mg capsules,source_6,True,40.0,35.2,rosch elmer,10 capsules,strip,diacerein 50.0 mg,dolonil,capsule
source_2-39702,dolonim 100 mg capsule,source_2,True,38.5,31.57,varun,Unknown,strip,nimesulide 100.0 mg,dolonim,capsule
source_2-39703,dolonim 200 mg capsule sr,source_2,True,39.0,31.98,varun,Unknown,strip,nimesulide 200.0 mg,dolonim,capsule
source_7-90523,dolonim 50 mg syrup,source_7,True,15.0,14.5,baxter,60.0 ml,bottle,nimesulide 50.0 mg,dolonim,syrup
source_6-75925,dolonim active gel,source_6,False,62.0,52.7,micro,30.0 g,tube,aconitum napellus dh 20.0 2.0 . arsenicum album dh 18.0 3.0 . asafoetida dh 20.0 4.0 . calcarea carbonica dh 16.0 5.0 . conium maculatum . ipecacuanha dh 13.0 7.0 . phosphoru,dolonim,gel
source_6-75926,dolonim dt 100 mg strip of 15 tablets,source_6,True,45.87,40.37,plus,15 tablets,strip,nimesulide 100.0 mg,dolonim,tablet
source_6-75927,dolonim gold 100/500 mg tablet 10,source_6,True,37.0,37.0,micro,10 tablets,strip,nimesulide 100.0 mg/paracetamol/acetaminophen 500.0 mg,dolonim,tablet
source_7-90524,dolonim mr 100 mg/2 mg tablet,source_7,True,145.61,128.08,baxter,Unknown,strip,nimesulide 100.0 mg/tizanidine 2.0 mg,dolonim,tablet
source_7-90525,dolonim p 100 mg/500 mg tablet,source_7,True,25.0,24.2,baxter,10 tablets,strip,nimesulide 100.0 mg/paracetamol 500.0 mg,dolonim,tablet
source_2-39705,dolonim tablet,source_2,True,45.87,37.61,plus,Unknown,strip,nimesulide na,dolonim,tablet
source_6-75928,dolonim tablets,source_6,True,32.0,27.2,micro,10 tablets,strip,nimesulide/paracetamol,dolonim,tablet
source_7-90526,dolonip 20 mg injection,source_7,True,28.4,24.75,dhamus,2 ml,vial,piroxicam 20.0 mg,dolonip,injection
source_7-90527,dolonip 20 mg tablet,source_7,True,49.4,47.9,dhamus,10 tablets,strip,piroxicam 20.0 mg,dolonip,tablet
source_6-75929,dolonip 250 mg syrup 60 ml,source_6,True,45.0,39.6,standard,60.0 ml,bottle,piroxicam 20.0 mg,dolonip,syrup
source_2-39706,dolonip 500 mg tablet,source_2,True,45.0,36.9,standard,Unknown,strip,paracetamol/acetaminophen 500.0 mg,dolonip,tablet
source_6-75930,dolonip tablets,source_6,True,45.0,39.6,standard,10 tablets,strip,paracetamol/tramadol,dolonip,tablet
source_1-65220,dolonis gel 30 gm,source_1,False,100.0,88.0,galenus,30.0 g,tube,piroxicam 20.0 mg,doloni,gel
source_1-65221,dolonismr tablet 10's,source_1,True,165.0,145.2,galenus,10 tablets,strip,chlorzoxazone 500.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,doloni,tablet
source_7-90528,dolonix mf oral suspension,source_7,True,43.9,38.34,blue planet,60.0 ml,bottle,mefenamic acid 100.0 mg/paracetamol 250.0 mg,dolonix,suspension
source_7-90529,dolono 40 mg injection,source_7,True,45.0,39.24,welgenic,2 ml,vial,piroxicam 40.0 mg,dolono,injection
source_1-65223,dolonol tablet,source_1,True,34.3,30.18,overseas,10 tablets,strip,caffeine 25.0 mg/paracetamol 325.0 mg,dolonol,tablet
source_1-65224,dolonovasp tablet 10's,source_1,True,90.0,79.2,medinova,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolonova,tablet
source_2-39707,dolonx cd tablet,source_2,True,58.21,47.73,adcock ingram,Unknown,strip,piroxicam na,dolonx,tablet
source_2-39708,dolop plus 325 mg/375 mg tablet,source_2,True,9.52,7.81,aurum,Unknown,strip,paracetamol/acetaminophen 325.0 mg/tramadol 37.5 mg,dolop,tablet
source_6-75931,dolop plus 375/325 mg tablet 10,source_6,True,9.52,8.38,aurum,10 tablets,strip,piroxicam 20.0 mg,dolop,tablet
source_7-90532,dolop plus 375 mg/325 mg tablet,source_7,True,145.61,128.08,aurum,Unknown,strip,tramadol 37.5 mg/paracetamol 325.0 mg,dolop,tablet
source_7-90533,dolopac 50 mg/500 mg tablet,source_7,True,33.75,32.7,bioguard organics,10 tablets,strip,diclofenac 50.0 mg/paracetamol 500.0 mg,dolopac,tablet
source_7-90534,dolopac mr 250 mg/50 mg/500 mg tablet,source_7,True,35.0,33.9,bioguard organics,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 500.0 mg,dolopac,tablet
source_6-75932,dolopac sp 50/10 mg tablet 10,source_6,True,59.0,51.92,bioguard organics,10 tablets,strip,diclofenac 50.0 mg/serratiopeptidase 10.0 mg,dolopac,tablet
source_7-90535,dolopac sp 50 mg/10 mg tablet,source_7,True,60.0,58.2,bioguard organics,10 tablets,strip,diclofenac 50.0 mg/serratiopeptidase 10.0 mg,dolopac,tablet
source_1-65227,dolopar 120 oral suspension 60 ml,source_1,True,40.0,35.2,micro,60.0 ml,bottle,paracetamol 120.0 mg,dolopar,suspension
source_6-75933,dolopar 125 mg suspension 60 ml,source_6,False,22.85,19.65,micro,60.0 ml,bottle,paracetamol/acetaminophen 125.0 mg,dolopar,suspension
source_1-65228,dolopar 125 mg syrup 60 ml,source_1,False,23.0,20.24,micro,60.0 ml,bottle,paracetamol 125.0 mg,dolopar,syrup
source_2-39712,dolopar 125 oral suspension,source_2,True,22.18,18.19,micro,Unknown,bottle,paracetamol/acetaminophen 125.0 mg/5 ml,dolopar,suspension
source_6-75934,dolopar 15625 mg syrup 60 ml,source_6,False,33.0,33.0,micro,60.0 ml,bottle,paracetamol,dolopar,syrup
source_6-75935,dolopar 250 mg suspension 60 ml,source_6,False,45.02,39.62,micro,60.0 ml,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,dolopar,suspension
source_7-90536,dolopar 250 suspension,source_7,False,145.61,75.03,micro,100.0 ml,bottle,paracetamol 250.0 mg/5 ml,dolopar,suspension
source_1-65229,dolopar250 suspension 100 ml,source_1,False,75.0,66.0,micro,100.0 ml,bottle,paracetamol 250.0 mg,dolopar,suspension
source_1-65230,dolopar250 suspension 60 ml,source_1,False,45.0,39.6,micro,60.0 ml,bottle,paracetamol 250.0 mg,dolopar,suspension
source_6-75936,dolopar 650 mg strip of 10 tablets,source_6,False,32.42,32.42,micro,10 tablets,strip,paracetamol/acetaminophen 650.0 mg,dolopar,tablet
source_6-75937,dolopar 650 mg strip of 15 tablets,source_6,False,30.07,26.46,micro,15 tablets,strip,paracetamol/acetaminophen 650.0 mg,dolopar,tablet
source_7-90538,dolopar 650 tablet,source_7,False,33.6,25.2,micro,15 tablets,strip,paracetamol 650.0 mg,dolopar,tablet
source_1-65231,dolopar650 tablet 15's,source_1,False,33.5,29.5,micro,15 tablets,strip,paracetamol 650.0 mg,dolopar,tablet
source_2-39715,dolopar cc tablet,source_2,True,20.17,16.54,micro,Unknown,strip,paracetamol na/caffeine na/phenylephrine na,dolopar,tablet
source_6-75938,dolopar cc tablets,source_6,True,20.17,17.75,micro,10 tablets,strip,caffeine 30.0 mg/phenylephrine 10.0 mg/chlorpheniramine/chlorphenamine 2.0 mg/paracetamol/acetaminophen 500.0 mg,dolopar,tablet
source_2-39716,dolopar drops,source_2,True,33.5,27.47,micro,Unknown,bottle,paracetamol/acetaminophen 100.0 mg/ml,dolopar,suspension
source_1-65232,dolopar drops 15 ml,source_1,False,30.0,26.4,micro,15.0 ml,bottle,paracetamol 100.0 mg,dolopar,suspension
source_6-75940,dolopar gel,source_6,False,104.0,91.52,micro,30.0 g,tube,diclofenac 1.2 %/menthol 5.0 %/methyl salicylate 10.0 %/linseed oil 3.0 %,dolopar,gel
source_1-65233,dolopar gel 30 gm,source_1,False,104.0,91.52,micro,30.0 g,tube,capsaicin 0.0 %w/w/diclofenac sodium 1.0 %w/w/linseed oil 3.0 %w/w/menthol 5.0 %w/w/methyl salicylate 10.0 %w/w,dolopar,gel
source_7-90540,dolopar m ds suspension,source_7,True,63.0,55.8,micro,60.0 ml,bottle,mefenamic acid 100.0 mg/5 ml/paracetamol 250.0 mg/5 ml,dolopar,suspension
source_7-90541,dolopar m suspension,source_7,True,56.5,50.4,micro,60.0 ml,bottle,mefenamic acid 50.0 mg/5 ml/paracetamol 125.0 mg/5 ml,dolopar,suspension
source_6-75941,dolopar m suspension 60 ml,source_6,True,55.65,48.97,micro,60.0 ml,bottle,paracetamol/acetaminophen 125.0 mg/5 ml/mefenamic acid 50.0 mg/5 ml,dolopar,suspension
source_1-65234,dolopar m suspension 60 ml,source_1,True,56.5,49.7,micro,60.0 ml,bottle,mefenamic acid 50.0 mg/paracetamol 125.0 mg,dolopar,suspension
source_6-75942,dolopar mds suspension 60 ml,source_6,True,53.0,46.64,micro,60.0 ml,bottle,mefenamic acid 100.0 mg/5 ml/paracetamol/acetaminophen 250.0 mg/5 ml,dolopar,suspension
source_1-65235,doloparmds suspension 60 ml,source_1,True,63.0,55.4,micro,60.0 ml,bottle,mefenamic acid 100.0 mg/paracetamol 250.0 mg,dolopar,suspension
source_2-39718,dolopar ointment,source_2,True,76.18,62.47,micro,Unknown,tube,caffeine na/paracetamol/acetaminophen na,dolopar,ointment
source_6-75943,dolopar ointment 30 gm,source_6,False,76.18,76.18,micro,30.0 g,tube,menthol 5.0 %/methyl salicylate 10.0 %/capsaicin 0.0 %/linseed oil 1.0 %/diclofenac 1.2 %,dolopar,ointment
source_7-90542,dolopar oral suspension,source_7,False,40.32,36.0,micro,60.0 ml,bottle,paracetamol 120.0 mg/5 ml,dolopar,suspension
source_6-75944,dolopar plus 10 mg capsule 10,source_6,True,26.66,26.66,micro,10 capsules,strip,caffeine/paracetamol,dolopar,capsule
source_2-39719,dolopar plus capsule,source_2,True,26.66,21.86,micro,Unknown,strip,caffeine na/paracetamol/acetaminophen 10.0 mg,dolopar,capsule
source_6-75945,dolopar strip of 10 tablets,source_6,False,53.0,46.64,micro,10 tablets,strip,caffeine 25.0 mg/paracetamol/acetaminophen 500.0 mg,dolopar,tablet
source_6-75946,dolopar strip of 15 tablets,source_6,False,58.0,46.4,micro,15 tablets,strip,caffeine 25.0 mg/paracetamol/acetaminophen 500.0 mg,dolopar,tablet
source_2-39720,dolopar tablet,source_2,True,49.0,40.18,micro,Unknown,strip,paracetamol 500.0 mg/caffeine 25.0 mg,dolopar,tablet
source_1-65236,dolopar tablet 10's,source_1,False,32.5,28.6,micro,10 tablets,strip,caffeine 25.0 mg/paracetamol 500.0 mg,dolopar,tablet
source_1-65237,dolopar tablet 15's,source_1,False,58.0,51.0,micro,15 tablets,strip,caffeine 25.0 mg/paracetamol 500.0 mg,dolopar,tablet
source_7-90544,dolopax d capsule,source_7,True,145.61,128.08,acron,Unknown,strip,diclofenac 50.0 mg/paracetamol 250.0 mg/dextropropoxyphene 32.5 mg,dolopax,capsule
source_6-75947,dolopax d capsules,source_6,True,16.0,14.08,acron,10 capsules,strip,dextropropoxyphene/diclofenac/paracetamol,dolopax,capsule
source_6-75948,dolopee gel 10 gm,source_6,False,4.26,3.75,agron remedies,10.0 g,tube,diclofenac/linseed oil/menthol/methyl salicylate,dolopee,gel
source_6-75949,dolopee gel 30 gm,source_6,False,48.0,48.0,agron remedies,30.0 g,tube,diclofenac/linseed oil/menthol/methyl salicylate,dolopee,gel
source_7-90545,dolopee tablet,source_7,True,145.61,128.08,agron remedies,Unknown,strip,diclofenac 50.0 mg/paracetamol 325.0 mg/chlorpheniramine maleate 4.0 mg/magnesium trisilicate 100.0 mg,dolopee,tablet
source_6-75950,dolopee tablets,source_6,True,4.26,3.75,agron remedies,10 tablets,strip,chlorpheniramine/diclofenac sodium/magnesium trisilicate/paracetamol,dolopee,tablet
source_7-90546,dolopent 30 mg injection,source_7,True,145.61,128.08,modi mundi,Unknown,vial,pentazocine 30.0 mg,dolopent,injection
source_1-65238,dolopent injection 1 ml,source_1,True,30.0,26.4,modi mundipharma,1 ml,vial,pentazocine 30.0 mg,dolopent,injection
source_6-75951,dolophob gel,source_6,True,459.0,403.92,zydus,20.0 g,tube,heparin 0.0 mg/diclofenac 200.0 iu,dolophob,gel
source_6-75952,dolopic dt tablets,source_6,True,32.5,27.62,salud care,10 tablets,strip,piroxicam,dolopic,tablet
source_7-90547,dolopir 20 mg injection,source_7,True,145.61,128.08,bmw,Unknown,vial,piroxicam 20.0 mg,dolopir,injection
source_6-75953,dolopir injection,source_6,True,26.0,22.1,bmw,2 ml,vial,piroxicam 20.0 mg,dolopir,injection
source_6-75954,dolopir md 20 mg tablets,source_6,True,62.0,54.56,bmw,10 tablets,strip,piroxicam 20.0 mg,dolopir,tablet
source_7-90548,dolopir md tablet,source_7,True,32.0,31.0,bmw,10 tablets,strip,piroxicam 20.0 mg,dolopir,tablet
source_7-90549,doloplan 20 mg tablet,source_7,True,48.55,47.1,health plan,10 tablets,strip,duloxetine 20.0 mg,doloplan,tablet
source_7-90550,doloplus 50 mg/325 mg tablet,source_7,True,10.0,9.7,mankind,10 tablets,strip,diclofenac 50.0 mg/paracetamol 325.0 mg,doloplu,tablet
source_6-75955,dolopolo 650 mg strip of 10 tablets,source_6,False,22.84,20.1,elfin,10 tablets,strip,paracetamol/acetaminophen 650.0 mg,dolopolo,tablet
source_2-39723,dolopolo 650 mg tablet,source_2,False,17.9,14.68,dawson,Unknown,strip,paracetamol 650.0 mg,dolopolo,tablet
source_1-65240,dolopolo 650 tablet 10's,source_1,False,224.0,197.1,dawson,10 tablets,strip,paracetamol 650.0 mg,dolopolo,tablet
source_1-65241,dolopot mr tablet,source_1,True,38.0,33.44,oyster,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 500.0 mg,dolopot,tablet
source_7-90553,dolopred 1 eye drop,source_7,True,34.16,33.1,doeshealth systems,10.0 ml,bottle,prednisolone 1.0 % w/v,dolopred,eye drop
source_6-75956,dolopred eye drop 10 ml,source_6,True,34.16,30.06,doeshealth systems,10.0 ml,bottle,prednisolon 1.0 %,dolopred,eye drop
source_1-65243,doloprex 20 mg injection,source_1,True,25.0,22.0,aarotax,2 ml,vial,piroxicam 20.0 mg,doloprex,injection
source_1-65244,dolopyrin250 suspension 60 ml,source_1,False,45.0,39.6,micro,60.0 ml,bottle,paracetamol 250.0 mg,dolopyrin,suspension
source_7-90555,doloqueen 100 mg/500 mg tablet,source_7,True,15.0,14.5,raddison,10 tablets,strip,nimesulide 100.0 mg/paracetamol 500.0 mg,doloqueen,tablet
source_7-90556,doloqueen a 100 mg/500 mg tablet,source_7,True,37.0,35.9,raddison,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 500.0 mg,doloqueen,tablet
source_6-75957,doloquik 500 mg tablets,source_6,False,9.52,8.38,micro,10 tablets,strip,paracetamol/acetaminophen 500.0 mg,doloquik,tablet
source_6-75958,doloquik suspension 60 ml,source_6,False,13.75,12.1,micro,60.0 ml,bottle,paracetamol/acetaminophen 250.0 mg,doloquik,suspension
source_2-39726,doloquik syrup,source_2,True,28.0,22.96,micro,Unknown,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,doloquik,syrup
source_7-90557,doloquit 1 ointment,source_7,True,70.0,67.9,3m,30.0 g,tube,diclofenac 1.0 % w/w,doloquit,ointment
source_1-65246,doloquit 30 gm ointment,source_1,True,70.0,61.6,3m,30.0 g,tube,diclofenac 1.2 % w/w,doloquit,ointment
source_2-39727,doloral 100 mg/15 mg tablet,source_2,True,55.0,45.1,biomiicron,Unknown,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,doloral,tablet
source_6-75959,doloral 25 mg injection 1 ml,source_6,True,145.61,128.08,biomiicron,1 ml,vial,aceclofenac,doloral,injection
source_7-90558,doloral p 100 mg/650 mg tablet,source_7,True,38.7,37.5,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 650.0 mg,doloral,tablet
source_6-75960,doloral p strip of 10 tablets,source_6,True,60.0,52.8,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,doloral,tablet
source_2-39728,doloral p tablet,source_2,True,35.2,28.86,biomiicron,Unknown,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 650.0 mg,doloral,tablet
source_1-65247,doloral p tablet 10's,source_1,True,66.0,58.1,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,doloral,tablet
source_7-90559,doloral sp 100 mg/325 mg/15 mg tablet,source_7,True,106.0,103.0,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,doloral,tablet
source_1-65248,doloralsp tablet 10's,source_1,True,106.0,93.28,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,doloral,tablet
source_6-75961,doloral tablet,source_6,True,55.0,55.0,biomiicron,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,doloral,tablet
source_1-65249,doloral tab 10's,source_1,False,55.0,48.4,biomiicron,10 tablets,strip,piroxicam 20.0 mg,doloral,tablet
source_6-75962,doloran injection,source_6,True,145.61,128.08,novus,Unknown,vial,tramadol,doloran,injection
source_1-65250,dolorap tablet 10's,source_1,True,55.0,48.4,veritaz,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 500.0 mg,dolorap,tablet
source_6-75963,dolorap tablets,source_6,True,25.0,22.0,veritaz,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 500.0 mg,dolorap,tablet
source_7-90560,dolorasep tablet,source_7,True,90.0,87.3,cavalry,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolorase.p,tablet
